scientific_name	datetime	description	place_guess	latitude	longitude	tag_list	common_name	url	image_url	user_login	id	species_guess	iconic_taxon_name	taxon_id	id_please	num_identification_agreements	num_identification_disagreements	observed_on_string	observed_on	time_observed_at	time_zone	positional_accuracy	private_place_guess	geoprivacy	coordinates_obscured	positioning_method	positioning_device	out_of_range	user_id	created_at	updated_at	quality_grade	license	oauth_application_id	captive_cultivated
Zanthoxylum americanum	8/13/2015 12:08		"505 W Shore Rd, South Hero, VT, US"	44.665066	-73.347589		Prickly-ash	http://www.inaturalist.org/observations/1858671	https://static.inaturalist.org/photos/2260897/medium.jpg?1439483009	mickley	1858671	Prickly-ash	Plantae	54836	FALSE	1	0	Thu Aug 13 2015 12:08:38 GMT-0400 (EDT)	8/13/2015	2015-08-13 16:08:38 UTC	Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	6650	2015-08-13 16:22:34 UTC	2017-11-26 14:20:11 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	8/8/2015 15:46	Small tree or shrub in mixed forest. Striking dark red berries in clusters along the stem where the leaves branch out instead of at the tips of the branches.	"Charles Lindbergh State Park, Little Falls, MN, US"	45.955497	-94.389398		Prickly-ash	http://www.inaturalist.org/observations/1848676	https://static.inaturalist.org/photos/2246704/medium.jpg?1439165400	bjoelle	1848676	Prickly Ash	Plantae	54836	FALSE	1	0	Sat Aug 08 2015 15:46:29 GMT-0500 (CDT)	8/8/2015	2015-08-08 20:46:29 UTC	Central Time (US & Canada)	10	NA	NA	FALSE			NA	14936	2015-08-10 00:08:35 UTC	2015-08-11 02:36:51 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	7/13/2015 0:00	Fairly common understory shrub in elm-ash swamp forest.	"Cedar Bog, Urbana, Ohio"	40.058759	-83.796908	"prickly ash, understory, shrub, fruit, Zanthoxylum americanum, Cedar Bog, swamp forest, Rutaceae"	Prickly-ash	http://www.inaturalist.org/observations/1774170	https://static.inaturalist.org/photos/2146891/medium.JPG?1437181190	bendingtree	1774170	zanthoxylum americanum	Plantae	54836	FALSE	1	0	7/13/2015	7/13/2015		Eastern Time (US & Canada)	1337	NA	NA	FALSE			NA	8977	2015-07-18 00:59:34 UTC	2015-07-19 11:42:15 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	12/13/2014 0:00		"Blendon Woods, Columbus, OH"	40.062001	-82.877522		Prickly-ash	http://www.inaturalist.org/observations/1149784	https://static.inaturalist.org/photos/1448550/medium.JPG?1419813924	rcurtis	1149784	Xanthoxylum americanum	Plantae	54836	FALSE	2	0	12/13/2014	12/13/2014		Eastern Time (US & Canada)	1501	NA	NA	FALSE		google	NA	4860	2014-12-29 00:45:09 UTC	2015-04-21 01:58:57 UTC	research	CC-BY	NA	FALSE
Zanthoxylum americanum	11/16/2014 12:22		"Cascadilla Pl, Ithaca, NY, US"	42.442755	-76.48664167		Prickly-ash	http://www.inaturalist.org/observations/1078102	https://static.inaturalist.org/photos/1351426/medium.jpg?1416191768	kpmcfarland	1078102	Prickly Ash	Plantae	54836	FALSE	1	0	Sun Nov 16 2014 12:22:03 GMT-0500 (EST)	11/16/2014	2014-11-16 17:22:03 UTC	Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	317	2014-11-17 02:35:25 UTC	2016-01-29 19:46:54 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	9/4/2014 0:00		"Little Otter WMA, Ferrisburgh, VT"	44.224045	-73.284035		Prickly-ash	http://www.inaturalist.org/observations/861896	https://static.inaturalist.org/photos/1093439/medium.jpg?1409879721	rwp84	861896	Prickly Ash	Plantae	54836	FALSE	1	0	9/4/2014	9/4/2014		Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	28921	2014-09-05 01:15:17 UTC	2014-10-17 23:36:21 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/18/2014 0:00		"Main Road, West Haven, VT"	43.644455	-73.311993		Prickly-ash	http://www.inaturalist.org/observations/836609	https://static.inaturalist.org/photos/1058891/medium.jpg?1408386904	rwp84	836609	Prickly Ash	Plantae	54836	FALSE	1	0	8/18/2014	8/18/2014		Eastern Time (US & Canada)	48	NA	NA	FALSE			NA	28921	2014-08-18 18:35:02 UTC	2014-10-17 22:57:54 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/11/2014 0:00	Seen growing along the wooded stream bank.	Kiser lake nature preserve	40.177844	-83.949645		Prickly-ash	http://www.inaturalist.org/observations/827678	https://static.inaturalist.org/photos/1044612/medium.JPG?1407811720	double00	827678	Prickly Ash	Plantae	54836	FALSE	1	0	8/11/2014	8/11/2014		Eastern Time (US & Canada)	161	NA	NA	FALSE			NA	45671	2014-08-12 02:48:37 UTC	2014-12-07 13:45:37 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/6/2014 20:34		"Buckner Memorial Preserve, Fair Haven, VT, US"	43.586098	-73.415833		Prickly-ash	http://www.inaturalist.org/observations/727031	https://static.inaturalist.org/photos/913191/medium.jpg?1402329548	kylejones	727031	Prickly Ash	Plantae	54836	FALSE	1	0	Fri Jun 06 2014 20:34:28 GMT-0400 (EDT)	6/6/2014	2014-06-07 00:34:28 UTC	Eastern Time (US & Canada)	100	NA	NA	FALSE			NA	11792	2014-06-09 15:58:42 UTC	2014-10-19 02:41:48 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	5/17/2014 16:42		"Ottawa National Wildlife Refuge, Ohio"	41.609553	-83.206766		Prickly-ash	http://www.inaturalist.org/observations/700044	https://static.inaturalist.org/photos/878096/medium.JPG?1401146165	botanygirl	700044	Prickly Ash	Plantae	54836	FALSE	1	0	5/17/2014 16:42	5/17/2014	2014-05-17 20:42:00 UTC	Eastern Time (US & Canada)	136	NA	NA	FALSE			NA	5892	2014-05-26 23:15:58 UTC	2014-10-19 02:15:00 UTC	research	CC-BY	NA	FALSE
Zanthoxylum americanum	5/17/2014 14:31			41.8666239	-88.2708605		Prickly-ash	http://www.inaturalist.org/observations/683162	https://static.inaturalist.org/photos/860166/medium.jpg?1400414625	bouteloua	683162	Prickly Ash (Zanthoxylum americanum)	Plantae	54836	FALSE	1	0	2014-05-17 2:31:12 PM CDT	5/17/2014	2014-05-17 19:31:12 UTC	Central Time (US & Canada)	1809	NA	NA	FALSE	gps	gps	NA	8882	2014-05-18 11:57:13 UTC	2014-10-19 01:59:32 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	3/3/2014 0:00		north ferrisburgh vt	44.271685	-73.262715		Prickly-ash	http://www.inaturalist.org/observations/552977	https://static.inaturalist.org/photos/705391/medium.jpg?1393994167	joshualincoln	552977	Prickly Ash	Plantae	54836	FALSE	1	0	3/3/2014	3/3/2014		Eastern Time (US & Canada)	190	NA	NA	FALSE			NA	20198	2014-03-05 04:35:56 UTC	2014-10-20 15:38:28 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	11/19/2013 13:31		"Spillway State Park, KS"	39.278583	-96.590995		Prickly-ash	http://www.inaturalist.org/observations/462414	https://static.inaturalist.org/photos/583218/medium.JPG?1384902878	bvanderweide	462414	Zanthoxylum americanum	Plantae	54836	FALSE	1	0	11/19/2013 13:31	11/19/2013	2013-11-19 19:31:06 UTC	Central Time (US & Canada)	82	NA	NA	FALSE			NA	25564	2013-11-19 23:14:31 UTC	2014-10-20 11:16:12 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	11/14/2013 0:00			43.291451	-87.999029		Prickly-ash	http://www.inaturalist.org/observations/457962	https://static.inaturalist.org/photos/577707/medium.JPG?1384473258	dlcarterksu	457962	Zanthoxylum americanum	Plantae	54836	FALSE	1	0	11/14/2013	11/14/2013		Central Time (US & Canada)	4489	NA	NA	FALSE			NA	25119	2013-11-14 23:53:44 UTC	2014-10-20 11:02:54 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	10/16/2013 0:00		"Waukesha County, WI"	42.876467	-88.493843		Prickly-ash	http://www.inaturalist.org/observations/448358	https://static.inaturalist.org/photos/565284/medium.JPG?1383612377	dlcarterksu	448358	Zanthoxylum americanum	Plantae	54836	FALSE	1	0	10/16/2013	10/16/2013		Central Time (US & Canada)	NA	NA	NA	FALSE			NA	25119	2013-11-05 00:45:56 UTC	2014-10-20 10:35:01 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	9/21/2013 11:30		"Minnesota Memorial Hardwood State Forest, Chatfield, Minnesota, US"	43.764517	-91.995134		Prickly-ash	http://www.inaturalist.org/observations/404074	https://static.inaturalist.org/photos/505874/medium.jpg?1379782996	lmnelson	404074	Prickly-ash	Plantae	54836	FALSE	3	0	Sat Sep 21 2013 11:30:54 GMT-0500 (CDT)	9/21/2013	2013-09-21 16:30:54 UTC	Central Time (US & Canada)	5	NA	NA	FALSE			NA	14980	2013-09-21 16:59:56 UTC	2017-11-07 19:45:34 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	9/14/2013 9:37			42.00315	-87.78117		Prickly-ash	http://www.inaturalist.org/observations/397088	https://static.inaturalist.org/photos/496952/medium.jpg?1379170227	elfaulkner	397088	zanthoxylum americanum	Plantae	54836	FALSE	1	0	2013-09-14 9:37:07 AM CDT	9/14/2013	2013-09-14 14:37:07 UTC	Central Time (US & Canada)	8	NA	NA	FALSE	gps	gps	NA	19145	2013-09-14 14:49:11 UTC	2014-10-20 08:25:30 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	8/22/2013 14:10		"Sauk County, US-WI, US"	43.3270091	-89.861644		Prickly-ash	http://www.inaturalist.org/observations/373853	https://static.inaturalist.org/photos/467322/medium.jpg?1377220386	mathmouth	373853	Prickly Ash	Plantae	54836	FALSE	1	0	2013-08-22 2:10:26 PM CDT	8/22/2013	2013-08-22 19:10:26 UTC	Central Time (US & Canada)	4140	NA	NA	FALSE	gps	gps	NA	19232	2013-08-23 00:27:18 UTC	2016-08-07 14:12:37 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	8/7/2013 0:00		"meadow ln. Weybridge, vt"	44.023743	-73.186181		Prickly-ash	http://www.inaturalist.org/observations/360025	https://static.inaturalist.org/photos/449421/medium.JPG?1444796844	rpayne	360025	Zanthoxylum americanum	Plantae	54836	FALSE	1	0	8/7/2013	8/7/2013		Eastern Time (US & Canada)	23	NA	NA	FALSE			NA	3847	2013-08-08 18:15:42 UTC	2014-10-20 07:13:45 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	7/1/2013 5:45	prickly ash	"Winona County, US-MN, US"	43.93841539	-91.38475741		Prickly-ash	http://www.inaturalist.org/observations/332236	https://static.inaturalist.org/photos/1823585/medium.jpg?1431217527	tghoward	332236	Prickly-ash	Plantae	54836	FALSE	1	0	2013-07-01 5:45:41 AM EDT	7/1/2013	2013-07-01 09:45:41 UTC	Eastern Time (US & Canada)	8	NA	NA	FALSE	gps	gps	NA	16476	2013-07-14 13:07:59 UTC	2017-11-07 19:45:59 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	7/2/2013 0:00		Otter View Park	44.019134	-73.179252		Prickly-ash	http://www.inaturalist.org/observations/318663	https://static.inaturalist.org/photos/396139/medium.JPG?1444792848	rpayne	318663	Zanthoxylum americanum	Plantae	54836	FALSE	1	0	7/2/2013	7/2/2013		Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	3847	2013-07-02 19:02:32 UTC	2014-10-20 04:55:58 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/29/2013 1:32			43.34382626	-89.90368458		Prickly-ash	http://www.inaturalist.org/observations/315184	https://static.inaturalist.org/photos/401761/medium.jpg?1373139374	catalpa_joe	315184	Prickly Ash (Zanthoxylum americanum)	Plantae	54836	FALSE	1	0	2013-06-29 1:32:45 AM CDT	6/29/2013	2013-06-29 06:32:45 UTC	Central Time (US & Canada)	9	NA	NA	FALSE	gps	gps	NA	18224	2013-06-29 07:53:57 UTC	2014-10-20 04:45:59 UTC	research		2	FALSE
Zanthoxylum americanum	6/24/2013 10:24	toothache tree	"29 Linden Ave, West Glens Falls, New York, US"	43.321173	-73.668798		Prickly-ash	http://www.inaturalist.org/observations/310215	https://static.inaturalist.org/photos/384896/medium.jpg?1372089736	dpm	310215	Zanthoxylum americanum	Plantae	54836	FALSE	1	0	Mon Jun 24 2013 10:24:06 GMT-0400 (EDT)	6/24/2013	2013-06-24 14:24:06 UTC	Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	15067	2013-06-24 16:01:36 UTC	2017-12-04 20:38:32 UTC	research		NA	FALSE
Zanthoxylum americanum	5/20/2012 11:11		"1043 Sheep Farm Rd, Middlebury, Vermont, US"	44.03497327	-73.19337785		Prickly-ash	http://www.inaturalist.org/observations/80897	https://static.inaturalist.org/photos/119068/medium.jpg	charlie	80897	Prickly Ash	Plantae	54836	FALSE	1	0	Sun May 20 2012 11:11:37 GMT-0400 (EDT)	5/20/2012	2012-05-20 15:11:37 UTC	Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	2179	2012-05-20 17:22:25 UTC	2014-10-19 17:47:45 UTC	research	CC0	NA	FALSE
Zanthoxylum americanum	3/7/2012 14:39		"5408 Greenbush Rd, Charlotte, VT  05445-9496, , United States"	44.27296829	-73.25733185	williamswoods	Prickly-ash	http://www.inaturalist.org/observations/55956	https://static.inaturalist.org/photos/87446/medium.jpg	charlie	55956	Prickly Ash (Zanthoxylum americanum)	Plantae	54836	FALSE	1	0	"March 7, 2012 2:39:52 PM EST"	3/7/2012	2012-03-07 19:39:52 UTC	Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	2179	2012-03-07 21:10:49 UTC	2017-10-05 01:11:54 UTC	research	CC0	NA	FALSE
Zanthoxylum americanum	9/6/2011 13:55		"Colin O'Neil Class of '97 Trail, Middlebury, VT 05753, USA"	44.01999664	-73.19432068		Prickly-ash	http://www.inaturalist.org/observations/30250	https://static.inaturalist.org/photos/52816/medium.jpg	charlie	30250	Prickly Ash (Zanthoxylum americanum)	Plantae	54836	FALSE	1	0	"September 6, 2011 1:55:03 PM EDT"	9/6/2011	2011-09-06 17:55:03 UTC	Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	2179	2011-09-06 20:14:16 UTC	2014-10-20 03:47:05 UTC	research	CC0	NA	FALSE
